date,hour,generation,year,month,day,lmp_dam,lmp_rtm,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyl1,skyl2,skyl3,skyl4,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,skyc1,skyc2,skyc3,skyc4,wxcodes,day_of_week
2022-01-03,0,0,2022,1,3,31,41.985,22.6,18.5,84.11666666666666,73.33333333333334,1.6666666666666665,0,30.456666666666667,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.07,CLR,M,M,M,M,2
2022-01-03,1,0,2022,1,3,30.44,41.884,22.8,18.766666666666666,84.27,0,0,0,30.45,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.8,CLR,M,M,M,M,2
2022-01-03,2,0,2022,1,3,30.03,42.805,20.400000000000002,17.6,88.71,160,2,0,30.463333333333335,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.106666666666666,CLR,M,M,M,M,2
2022-01-03,3,0,2022,1,3,29.650000000000002,43.618,20.633333333333333,18.266666666666666,90.40333333333334,0,0,0,30.453333333333333,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.633333333333333,CLR,M,M,M,M,2
2022-01-03,4,0,2022,1,3,31.03,44.49,21.133333333333333,18.633333333333333,89.89333333333333,50,1,0,30.443333333333335,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.503333333333334,CLR,M,M,M,M,2
2022-01-03,5,0,2022,1,3,41.14,44.636,20.3,18.033333333333335,90.76,123.33333333333333,2,0,30.446666666666665,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.983333333333334,CLR,M,M,M,M,2
2022-01-03,6,0,2022,1,3,98.25,63.540000000000006,20.666666666666668,18.233333333333334,90.12666666666667,130,2,0,30.46,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.37,CLR,M,M,M,M,2
2022-01-03,7,2.6470300000000004,2022,1,3,101.58,48.778,20.966666666666665,18.033333333333335,88.22666666666667,200,3.6666666666666665,0,30.476666666666667,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.040000000000001,CLR,M,M,M,M,2
2022-01-03,8,104.95638000000001,2022,1,3,48.18,38.604,26.833333333333336,21.733333333333334,80.89333333333333,193.33333333333334,3.6666666666666665,0,30.483333333333334,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.833333333333332,CLR,M,M,M,M,2
2022-01-03,9,236.06056,2022,1,3,35.18,30.766,33.166666666666664,25.066666666666666,71.88,210,5,0,30.496666666666666,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.849999999999998,CLR,M,M,M,M,2
2022-01-03,10,240.96295,2022,1,3,29.580000000000002,31.520000000000003,39.06666666666667,25.8,58.800000000000004,190,5,0,30.493333333333336,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.84666666666667,CLR,M,M,M,M,2
2022-01-03,11,226.10053000000002,2022,1,3,27.77,28.28,43.36666666666667,24.3,46.74333333333333,166.66666666666666,6.333333333333333,0,30.47,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.013333333333335,CLR,M,M,M,M,2
2022-01-03,12,214.6499,2022,1,3,26.8,27.137999999999998,47.06666666666667,21.733333333333334,36.446666666666665,176.66666666666666,6.666666666666667,0,30.426666666666666,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.28333333333333,CLR,M,M,M,M,2
2022-01-03,13,217.05056000000002,2022,1,3,25.3,25.241,49.7,21.466666666666665,32.61,193.33333333333334,5,0,30.39,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.78,CLR,M,M,M,M,2
2022-01-03,14,229.65247000000002,2022,1,3,24.330000000000002,22.217,51.2,21.366666666666667,30.7,173.33333333333334,7.333333333333333,0,30.376666666666665,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.199999999999996,CLR,M,M,M,M,2
2022-01-03,15,233.32491000000002,2022,1,3,23.39,20.937,51.6,20.866666666666667,29.616666666666667,173.33333333333334,7.333333333333333,0,30.36,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.6,CLR,M,M,M,M,2
2022-01-03,16,136.02276,2022,1,3,27,25.133000000000003,50.13333333333333,21.066666666666666,31.476666666666667,176.66666666666666,7.666666666666667,0,30.346666666666668,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.89333333333333,CLR,M,M,M,M,2
2022-01-03,17,9.719750000000001,2022,1,3,47.31,32.118,45.43333333333334,21.9,39.06,156.66666666666666,5.666666666666667,0,30.34,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.96666666666667,CLR,M,M,M,M,2
2022-01-04,18,0,2022,1,3,35.97,29.794,42.300000000000004,23.333333333333332,46.723333333333336,150,6.333333333333333,0,30.34,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.74333333333333,CLR,M,M,M,M,3
2022-01-04,19,0,2022,1,3,31.41,27.279000000000003,39.4,22.866666666666667,51.14333333333334,153.33333333333334,6,0,30.343333333333334,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.513333333333335,CLR,M,M,M,M,3
2022-01-04,20,0,2022,1,3,31.77,28.967000000000002,39.13333333333333,22.333333333333336,50.586666666666666,140,6.333333333333333,0,30.330000000000002,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.903333333333336,CLR,M,M,M,M,3
2022-01-04,21,0,2022,1,3,30.22,24.354,37.233333333333334,21.9,53.586666666666666,136.66666666666666,5,0,30.323333333333334,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.67333333333333,CLR,M,M,M,M,3
2022-01-04,22,0,2022,1,3,28.240000000000002,23.911,37.1,21.8,53.589999999999996,143.33333333333334,6.666666666666667,0,30.30666666666667,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.223333333333333,CLR,M,M,M,M,3
2022-01-04,23,0,2022,1,3,25.5,23.209,36.9,21,52.2,160,8.666666666666666,0,30.296666666666667,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.82,CLR,M,M,M,M,3
2022-01-04,0,0,2022,1,4,20.62,31.394,34.93333333333334,21,56.42333333333333,146.66666666666666,7,0,30.273333333333333,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.353333333333335,CLR,M,M,M,M,3
2022-01-04,1,0,2022,1,4,19.150000000000002,26.996,33.43333333333334,21,59.766666666666666,153.33333333333334,5.666666666666667,0,30.253333333333334,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.616666666666667,CLR,M,M,M,M,3
2022-01-04,2,0,2022,1,4,19.78,27.006,32.733333333333334,21.46666666666667,62.763333333333335,156.66666666666666,6.666666666666667,0,30.243333333333336,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.03,CLR,M,M,M,M,3
2022-01-04,3,0,2022,1,4,21.22,28.101,31.76666666666667,21.599999999999998,65.71333333333334,156.66666666666666,6.333333333333333,0,30.226666666666667,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.996666666666666,CLR,M,M,M,M,3
2022-01-04,4,0,2022,1,4,26.14,28.898000000000003,31.400000000000002,21.566666666666666,66.59,140,4,0,30.206666666666667,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.95,CLR,M,M,M,M,3
2022-01-04,5,0,2022,1,4,27.17,29.349,32.4,22.233333333333334,65.79,156.66666666666666,8.666666666666666,0,30.19,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.206666666666667,CLR,M,M,M,M,3
2022-01-04,6,0,2022,1,4,41.21,38.003,32.333333333333336,22.5,66.70666666666666,170,8.666666666666666,0,30.19,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.12666666666667,CLR,M,M,M,M,3
2022-01-04,7,2.7467300000000003,2022,1,4,46.72,38.525,30.933333333333334,22.7,71.18666666666667,163.33333333333334,8,0,30.18,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.816666666666666,CLR,M,M,M,M,3
2022-01-04,8,108.50374000000001,2022,1,4,36.7,31.208,36.4,23.599999999999998,59.53666666666667,170,10.666666666666666,0,30.153333333333336,NA,10,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.186666666666667,CLR,M,M,M,M,3
2022-01-04,9,223.4702,2022,1,4,27.3,27.790999999999997,41.266666666666666,24.5,51.02,180,12,0,30.143333333333334,NA,10,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.79666666666667,CLR,M,M,M,M,3
2022-01-04,10,239.85195000000002,2022,1,4,24.02,26.814,46.833333333333336,24.8,41.82333333333333,180,15.333333333333334,0,30.11,NA,10,21.666666666666668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.97,CLR,M,M,M,M,3
2022-01-04,11,218.30814,2022,1,4,23.29,24.788,51.166666666666664,22.96666666666667,32.93666666666667,186.66666666666666,17,0,30.073333333333334,NA,10,24.666666666666668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.166666666666664,CLR,M,M,M,M,3
2022-01-04,12,179.71474,2022,1,4,20.95,25.018,54.53333333333333,22.166666666666668,28.113333333333333,190,18,0,29.993333333333336,NA,10,24.666666666666668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.53333333333333,CLR,M,M,M,M,3
2022-01-04,13,175.28879999999998,2022,1,4,19.900000000000002,21.758000000000003,56,23.066666666666666,27.676666666666666,186.66666666666666,16.333333333333332,0,29.94666666666667,NA,10,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,CLR,M,M,M,M,3
2022-01-04,14,217.68304,2022,1,4,19,6.127000000000001,57.9,23.2,25.963333333333335,190,16.333333333333332,0,29.903333333333336,NA,10,25.666666666666668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.93333333333334,CLR,M,M,M,M,3
2022-01-04,15,138.07398,2022,1,4,18.73,12.806000000000001,58.666666666666664,23.066666666666666,25.16,186.66666666666666,13.666666666666666,0,29.883333333333333,NA,10,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.63333333333333,CLR,M,M,M,M,3
2022-01-04,16,124.95574,2022,1,4,21.830000000000002,28.93,57.9,24.433333333333334,27.41,186.66666666666666,16.333333333333332,0,29.883333333333333,NA,10,22.666666666666668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.9,CLR,M,M,M,M,3
2022-01-04,17,11.0169,2022,1,4,44.04,38.379000000000005,54.36666666666667,26.96666666666667,34.6,143.33333333333334,5.666666666666667,0,29.913333333333334,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.36666666666667,CLR,M,M,M,M,3
2022-01-05,18,0,2022,1,4,34,33.45,49.6,27.733333333333334,42.57666666666667,160,5,0,29.913333333333334,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.97,CLR,M,M,M,M,4
2022-01-05,19,0,2022,1,4,29.16,27.224,47.96666666666667,28.6,46.81,130,4,0,29.92,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.22333333333333,CLR,M,M,M,M,4
2022-01-05,20,0,2022,1,4,26.04,29.231,44.9,29.166666666666668,53.82333333333333,106.66666666666667,4,0,29.93,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.48,CLR,M,M,M,M,4
2022-01-05,21,0,2022,1,4,24.53,26.418,42.733333333333334,29.400000000000002,59.1,100,3.3333333333333335,0,29.933333333333334,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.61,CLR,M,M,M,M,4
2022-01-05,22,0,2022,1,4,25.85,24.743000000000002,40.53333333333334,29.366666666666667,64.05333333333334,96.66666666666667,4,0,29.94,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.486666666666665,CLR,M,M,M,M,4
2022-01-05,23,0,2022,1,4,24.38,24.898000000000003,39.5,29.666666666666668,67.62,93.33333333333333,3.6666666666666665,0,29.94,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.53666666666667,CLR,M,M,M,M,4
2022-01-05,0,0,2022,1,5,23.240000000000002,27.266,36.86666666666667,29.433333333333334,74.36999999999999,103.33333333333333,3.3333333333333335,0,29.933333333333334,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.836666666666666,CLR,M,M,M,M,4
2022-01-05,1,0,2022,1,5,22.23,26.993000000000002,35.7,30.066666666666666,79.67,96.66666666666667,3.6666666666666665,0,29.93,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.163333333333334,CLR,M,M,M,M,4
2022-01-05,2,0,2022,1,5,22.29,26.806,35.266666666666666,30.2,81.58,76.66666666666667,4,0,29.94,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.236666666666665,CLR,M,M,M,M,4
2022-01-05,3,0,2022,1,5,22.42,26.266000000000002,35.233333333333334,31.133333333333333,84.84666666666666,46.666666666666664,4,0,29.946666666666665,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.196666666666665,CLR,M,M,M,M,4
2022-01-05,4,0,2022,1,5,24.59,24.098,34.93333333333333,32.06666666666666,89.06666666666666,46.666666666666664,4,0,29.946666666666665,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.913333333333334,CLR,M,M,M,M,4
2022-01-05,5,0,2022,1,5,29.26,26.135,34.5,32.333333333333336,91.70333333333333,146.66666666666666,4.333333333333333,0,29.956666666666667,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.05333333333333,CLR,M,M,M,M,4
2022-01-05,6,0,2022,1,5,32.78,27.119999999999997,33.9,30.2,86.17333333333333,16.666666666666668,5,0,29.98,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.703333333333333,CLR,M,M,M,M,4
2022-01-05,7,1.9826300000000001,2022,1,5,34.67,27.305,34.733333333333334,29.1,79.67999999999999,10,6.333333333333333,0,30,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.583333333333332,CLR,M,M,M,M,4
2022-01-05,8,91.65251,2022,1,5,27.6,26.326999999999998,39.233333333333334,30.46666666666667,70.70666666666666,10,6.333333333333333,0,30.01666666666667,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.21333333333333,CLR,M,M,M,M,4
2022-01-05,9,221.23197000000002,2022,1,5,23.85,21.019,45.733333333333334,30.599999999999998,55.446666666666665,16.666666666666668,13.666666666666666,0,30.033333333333335,NA,10,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.97,CLR,M,M,M,M,4
2022-01-05,10,239.04485000000003,2022,1,5,23.27,24.998,49.6,29.166666666666668,45.06,16.666666666666668,12.333333333333334,0,30.046666666666667,NA,10,18.333333333333332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.14333333333333,CLR,M,M,M,M,4
2022-01-05,11,224.80287,2022,1,5,23.55,27.218,52.86666666666667,29.433333333333334,40.346666666666664,16.666666666666668,8.666666666666666,0,30.026666666666667,NA,10,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.9,CLR,M,M,M,M,4
2022-01-05,12,211.70507,2022,1,5,23.54,29.537,55.53333333333334,28.833333333333332,35.75,20,10.666666666666666,0,29.986666666666668,NA,10,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.53333333333333,CLR,M,M,M,M,4
2022-01-05,13,213.95988000000003,2022,1,5,23.19,30.139,57.800000000000004,28.4,32.35666666666667,23.333333333333332,9.666666666666666,0,29.96,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.8,CLR,M,M,M,M,4
2022-01-05,14,229.44072000000003,2022,1,5,22.86,28.258,58.56666666666667,27.233333333333334,29.96333333333333,26.666666666666668,10,0,29.93,NA,10,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.6,CLR,M,M,M,M,4
2022-01-05,15,215.51994000000002,2022,1,5,22.6,27.554000000000002,57.800000000000004,27.766666666666666,31.52,26.666666666666668,11,0,29.91,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.800000000000004,CLR,M,M,M,M,4
2022-01-05,16,132.01968000000002,2022,1,5,24.830000000000002,27.538,56.46666666666667,27.7,32.99333333333333,23.333333333333332,8.333333333333334,0,29.900000000000002,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.46666666666667,CLR,M,M,M,M,4
2022-01-05,17,10.111680000000002,2022,1,5,60.01,38.958,52.300000000000004,27.3,37.82,236.66666666666666,4.333333333333333,0,29.900000000000002,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.300000000000004,CLR,M,M,M,M,4
2022-01-06,18,0,2022,1,5,47.050000000000004,39.242000000000004,47.6,28.266666666666666,46.946666666666665,336.6666666666667,4.666666666666667,0,29.906666666666666,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.10666666666667,CLR,M,M,M,M,5
2022-01-06,19,0,2022,1,5,34.17,35.325,44.76666666666667,27.2,49.876666666666665,340,6,0,29.923333333333336,NA,10,NA,4800,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.906666666666666,SCT,M,M,M,M,5
2022-01-06,20,0,2022,1,5,30.98,29.654000000000003,42.5,25.766666666666666,51.27666666666667,343.3333333333333,6.666666666666667,0,29.93,NA,10,NA,4800,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.81333333333333,BKN,M,M,M,M,5
2022-01-06,21,0,2022,1,5,25.03,27.429000000000002,39.96666666666667,24.900000000000002,54.60333333333333,343.3333333333333,6,0,29.93,NA,10,NA,4600,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.11333333333333,SCT,M,M,M,M,5
2022-01-06,22,0,2022,1,5,26.68,26.259000000000004,38.300000000000004,24.8,57.986666666666665,343.3333333333333,5.666666666666667,0,29.92,NA,10,NA,4400,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.370000000000005,SCT,M,M,M,M,5
2022-01-06,23,0,2022,1,5,24.95,22.823,36.9,25.2,62.35333333333333,330,7.333333333333333,0,29.93,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.51,CLR,M,M,M,M,5
2022-01-06,0,0,2022,1,6,25.080000000000002,25.818,35.300000000000004,25.066666666666666,65.98,326.6666666666667,5.666666666666667,0,29.92,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.773333333333333,CLR,M,M,M,M,5
2022-01-06,1,0,2022,1,6,23.13,28.647,33.6,24.8,69.81,326.6666666666667,6.333333333333333,0,29.913333333333334,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.216666666666665,CLR,M,M,M,M,5
2022-01-06,2,0,2022,1,6,23.080000000000002,24.291,33.266666666666666,23.9,68.23333333333333,340,6.666666666666667,0,29.926666666666666,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.529999999999998,CLR,M,M,M,M,5
2022-01-06,3,0,2022,1,6,22.14,26.752,32.43333333333334,23.3,68.71,343.3333333333333,7,0,29.933333333333334,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.333333333333332,CLR,M,M,M,M,5
2022-01-06,4,0,2022,1,6,23.5,21.424,31.933333333333334,22.366666666666667,67.41333333333334,346.6666666666667,8.666666666666666,0,29.95,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.63,CLR,M,M,M,M,5
2022-01-06,5,0,2022,1,6,24.900000000000002,24.583000000000002,31.566666666666666,21.133333333333333,64.94,340,9.333333333333334,0,29.983333333333334,NA,10,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.81,CLR,M,M,M,M,5
2022-01-06,6,0,2022,1,6,27.95,27.053000000000004,30.1,18.766666666666666,62.30666666666667,340,11.333333333333334,0,30.03,NA,10,16.666666666666668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.95,CLR,M,M,M,M,5
2022-01-06,7,3.06164,2022,1,6,28.01,26.371,29.166666666666668,16.933333333333334,59.806666666666665,340,9,0,30.076666666666668,NA,10,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.066666666666666,CLR,M,M,M,M,5
2022-01-06,8,90.13404000000001,2022,1,6,23.51,26.759000000000004,30.033333333333335,15.566666666666666,54.42333333333333,343.3333333333333,13.333333333333334,0,30.133333333333333,NA,10,21.666666666666668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.92,CLR,M,M,M,M,5
2022-01-06,9,143.69371,2022,1,6,21.53,26.782,31.033333333333335,15.333333333333334,51.723333333333336,233.33333333333334,13,0,30.173333333333336,NA,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.4,CLR,M,M,M,M,5
2022-01-06,10,196.02001,2022,1,6,21.57,26.948,32.666666666666664,15.833333333333334,49.50666666666667,353.3333333333333,12,0,30.19,NA,10,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.866666666666667,CLR,M,M,M,M,5
2022-01-06,11,194.72909,2022,1,6,21.54,26.866000000000003,34.13333333333333,16.466666666666665,47.9,340,12.666666666666666,0,30.213333333333335,NA,10,19.333333333333332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.54,CLR,M,M,M,M,5
2022-01-06,12,211.58217,2022,1,6,22.45,27.057,37.03333333333333,17.466666666666665,44.7,236.66666666666666,12.333333333333334,0,30.2,NA,10,18.333333333333332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.25,CLR,M,M,M,M,5
2022-01-06,13,211.07406000000003,2022,1,6,25.1,26.826999999999998,37.166666666666664,16.866666666666667,43.333333333333336,346.6666666666667,9.666666666666666,0,30.2,NA,10,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.606666666666666,CLR,M,M,M,M,5
2022-01-06,14,217.9974,2022,1,6,24.93,26.992,37.03333333333334,16.466666666666665,42.75,126.66666666666666,10.666666666666666,0,30.19,NA,10,17.333333333333332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.98,CLR,M,M,M,M,5
2022-01-06,15,217.98172000000002,2022,1,6,25.57,26.976,35.9,17,45.760000000000005,353.3333333333333,11.333333333333334,0,30.206666666666667,NA,10,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.366666666666667,CLR,M,M,M,M,5
2022-01-06,16,106.14424000000001,2022,1,6,28.82,28.212,33.93333333333333,16.833333333333332,49.126666666666665,243.33333333333334,9.333333333333334,0,30.216666666666665,NA,10,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.773333333333333,CLR,M,M,M,M,5
2022-01-06,17,8.28538,2022,1,6,63.54,68.728,31.3,16.3,53.36333333333333,243.33333333333334,7,0,30.236666666666668,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.96,CLR,M,M,M,M,5
2022-01-07,18,0,2022,1,6,57.07,51.150999999999996,29.366666666666667,16.133333333333333,57.306666666666665,353.3333333333333,6,0,30.25,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.403333333333332,CLR,M,M,M,M,6
2022-01-07,19,0,2022,1,6,48.95,54.351,28.033333333333335,16.133333333333333,60.513333333333335,360,6.333333333333333,0,30.256666666666668,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.55666666666667,CLR,M,M,M,M,6
2022-01-07,20,0,2022,1,6,44.25,51.097,26.96666666666667,15.366666666666667,61.166666666666664,240,6.333333333333333,0,30.256666666666668,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.19,CLR,M,M,M,M,6
2022-01-07,21,0,2022,1,6,31.85,57.794000000000004,25.533333333333335,14.533333333333333,62.57666666666667,353.3333333333333,6.666666666666667,0,30.27,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.176666666666666,CLR,M,M,M,M,6
2022-01-07,22,0,2022,1,6,30.900000000000002,38.331,24.400000000000002,14.2,64.65666666666667,243.33333333333334,7.666666666666667,0,30.28,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.026666666666667,CLR,M,M,M,M,6
2022-01-07,23,0,2022,1,6,31.13,43.21,23.433333333333334,14.333333333333334,67.73,350,6.333333333333333,0,30.29,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.92,CLR,M,M,M,M,6
2022-01-07,0,0,2022,1,7,30.77,43.908,22.333333333333336,14.4,71.13,353.3333333333333,6,0,30.29,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.93,CLR,M,M,M,M,6
2022-01-07,1,0,2022,1,7,29.51,43.893,21.566666666666666,14.333333333333334,73.26,236.66666666666666,4,0,30.286666666666665,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.33,CLR,M,M,M,M,6
2022-01-07,2,0,2022,1,7,29.07,45.272000000000006,20.666666666666668,14.333333333333334,76.10333333333334,126.66666666666666,5,0,30.276666666666667,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.206666666666667,CLR,M,M,M,M,6
2022-01-07,3,0,2022,1,7,29.46,57.727999999999994,20.1,14.2,77.50666666666666,243.33333333333334,4,0,30.273333333333333,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.623333333333333,CLR,M,M,M,M,6
2022-01-07,4,0,2022,1,7,32.11,50.028,19.46666666666667,14.133333333333333,79.4,243.33333333333334,3.3333333333333335,0,30.26,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.836666666666666,CLR,M,M,M,M,6
2022-01-07,5,0,2022,1,7,36.43,57.943000000000005,18.866666666666667,14.2,81.7,340,3.3333333333333335,0,30.256666666666668,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.143333333333334,CLR,M,M,M,M,6
2022-01-07,6,0,2022,1,7,86.29,469.03000000000003,19.2,14.6,81.96333333333334,240,4,0,30.283333333333335,NA,10,NA,1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.733333333333333,OVC,M,M,M,M,6
2022-01-07,7,0.12155,2022,1,7,74.21000000000001,248.59500000000003,21.633333333333333,16.633333333333333,80.74,30,2.3333333333333335,0,30.296666666666667,NA,10,NA,1266.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.973333333333333,OVC,M,M,M,M,6
2022-01-07,8,78.61006,2022,1,7,41.49,101.912,24.633333333333333,18.833333333333332,78.26333333333334,73.33333333333333,4.333333333333333,0,30.303333333333335,NA,10,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.603333333333335,OVC,M,M,M,M,6
2022-01-07,9,224.21534000000003,2022,1,7,30.07,50.806,29.933333333333334,23,75.08333333333333,106.66666666666667,10,0,30.316666666666666,NA,10,NA,1066.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.463333333333335,OVC,M,M,M,M,6
